,Image_path,filename,type,folder,habitat,color_control,tv_loss,layers,sex,fish_n,species,img_width,img_height,image_extension
300,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_F09.jpg,CHLR_OTCK_F09.jpg,else,chlorosomum,,,,,,,,6392,1824,.jpg
301,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_F06.jpg,CHLR_OTCK_F06.jpg,else,chlorosomum,,,,,,,,6345,1895,.jpg
302,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_F02.jpg,CHLR_OTCK_F02.jpg,else,chlorosomum,,,,,,,,6086,1845,.jpg
303,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_M05.jpg,CHLR_OTCK_M05.jpg,else,chlorosomum,,,,,,,,6552,1815,.jpg
304,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_M04.jpg,CHLR_OTCK_M04.jpg,else,chlorosomum,,,,,,,,6037,1734,.jpg
305,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_F07.jpg,CHLR_OTCK_F07.jpg,else,chlorosomum,,,,,,,,6561,1837,.jpg
306,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_UNKN_M01.jpg,CHLR_UNKN_M01.jpg,else,chlorosomum,,,,,,,,6566,2023,.jpg
307,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_M02.jpg,CHLR_OTCK_M02.jpg,else,chlorosomum,,,,,,,,6295,1947,.jpg
308,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_F07.jpg,CAER_TRFK_F07.jpg,else,caeruleum,,,,,,,,5513,1981,.jpg
309,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M07.jpg,CAER_TRFK_M07.jpg,else,caeruleum,,,,,,,,5999,2362,.jpg
310,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_F12.jpg,CAER_TRFK_F12.jpg,else,caeruleum,,,,,,,,6154,2471,.jpg
311,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_F01.jpg,CAER_TRFK_F01.jpg,else,caeruleum,,,,,,,,5450,1889,.jpg
312,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M10.jpg,CAER_TRFK_M10.jpg,else,caeruleum,,,,,,,,5485,2007,.jpg
313,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_SAFK_M11.jpg,CAER_SAFK_M11.jpg,else,caeruleum,,,,,,,,6018,2346,.jpg
314,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M02.jpg,CAER_TRFK_M02.jpg,else,caeruleum,,,,,,,,5043,2158,.jpg
315,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M03.jpg,CAER_TRFK_M03.jpg,else,caeruleum,,,,,,,,5903,2290,.jpg
316,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M06.jpg,CAER_TRFK_M06.jpg,else,caeruleum,,,,,,,,6112,2222,.jpg
317,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_F11.jpg,CAER_TRFK_F11.jpg,else,caeruleum,,,,,,,,5833,2238,.jpg
318,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M01.jpg,CAER_TRFK_M01.jpg,else,caeruleum,,,,,,,,5989,2432,.jpg
319,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_F02.jpg,CAER_TRFK_F02.jpg,else,caeruleum,,,,,,,,5318,1768,.jpg
320,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M08.jpg,CAER_TRFK_M08.jpg,else,caeruleum,,,,,,,,5927,2200,.jpg
321,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M05.jpg,CAER_TRFK_M05.jpg,else,caeruleum,,,,,,,,5744,2374,.jpg
322,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_F10.jpg,CAER_TRFK_F10.jpg,else,caeruleum,,,,,,,,5928,2050,.jpg
323,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M11.jpg,CAER_TRFK_M11.jpg,else,caeruleum,,,,,,,,5921,2444,.jpg
324,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M12.jpg,CAER_TRFK_M12.jpg,else,caeruleum,,,,,,,,5897,2320,.jpg
325,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_F03.jpg,CAER_TRFK_F03.jpg,else,caeruleum,,,,,,,,5679,1948,.jpg
326,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_F04.jpg,CAER_TRFK_F04.jpg,else,caeruleum,,,,,,,,6035,2018,.jpg
327,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_F08.jpg,CAER_TRFK_F08.jpg,else,caeruleum,,,,,,,,6195,2205,.jpg
328,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M04.jpg,CAER_TRFK_M04.jpg,else,caeruleum,,,,,,,,5953,2054,.jpg
329,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_F06.jpg,CAER_TRFK_F06.jpg,else,caeruleum,,,,,,,,5188,1945,.jpg
330,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_F09.jpg,CAER_TRFK_F09.jpg,else,caeruleum,,,,,,,,5665,1724,.jpg
331,/home/durrmeyer/Images/Poissons/JPEG Cropped/caeruleum/CAER_TRFK_M09.jpg,CAER_TRFK_M09.jpg,else,caeruleum,,,,,,,,6226,2381,.jpg
332,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F02.jpg,CAMR_SFKR_F02.jpg,else,camurum,,,,,,,,6256,2571,.jpg
333,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_M04.jpg,CAMR_SFKR_M04.jpg,else,camurum,,,,,,,,6366,2422,.jpg
334,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_MFVR_M01.jpg,CAMR_MFVR_M01.jpg,else,camurum,,,,,,,,6432,2443,.jpg
335,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F03.jpg,CAMR_SFKR_F03.jpg,else,camurum,,,,,,,,6635,2281,.jpg
336,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_MFVR_F01.jpg,CAMR_MFVR_F01.jpg,else,camurum,,,,,,,,6263,2140,.jpg
337,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_MFVR_F08.jpg,CAMR_MFVR_F08.jpg,else,camurum,,,,,,,,6614,2316,.jpg
338,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F12.jpg,CAMR_SFKR_F12.jpg,else,camurum,,,,,,,,6177,2505,.jpg
339,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_M11.jpg,CAMR_SFKR_M11.jpg,else,camurum,,,,,,,,6412,2395,.jpg
340,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_M03.jpg,CAMR_SFKR_M03.jpg,else,camurum,,,,,,,,6171,2299,.jpg
341,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F10.jpg,CAMR_SFKR_F10.jpg,else,camurum,,,,,,,,6517,2536,.jpg
342,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_M09.jpg,CAMR_SFKR_M09.jpg,else,camurum,,,,,,,,6486,2498,.jpg
343,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_M01.jpg,CAMR_SFKR_M01.jpg,else,camurum,,,,,,,,5899,2145,.jpg
344,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F01.jpg,CAMR_SFKR_F01.jpg,else,camurum,,,,,,,,6099,2475,.jpg
345,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_M05.jpg,CAMR_SFKR_M05.jpg,else,camurum,,,,,,,,6412,2383,.jpg
346,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F08.jpg,CAMR_SFKR_F08.jpg,else,camurum,,,,,,,,6173,2426,.jpg
347,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_MFVR_M09.jpg,CAMR_MFVR_M09.jpg,else,camurum,,,,,,,,6496,2254,.jpg
348,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_MFVR_M10.jpg,CAMR_MFVR_M10.jpg,else,camurum,,,,,,,,6396,2311,.jpg
349,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F04.jpg,CAMR_SFKR_F04.jpg,else,camurum,,,,,,,,6201,2343,.jpg
350,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F06.jpg,CAMR_SFKR_F06.jpg,else,camurum,,,,,,,,6404,2526,.jpg
351,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F07.jpg,CAMR_SFKR_F07.jpg,else,camurum,,,,,,,,6397,2120,.jpg
352,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_MFVR_M03.jpg,CAMR_MFVR_M03.jpg,else,camurum,,,,,,,,6690,2334,.jpg
353,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F05.jpg,CAMR_SFKR_F05.jpg,else,camurum,,,,,,,,6295,2415,.jpg
354,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_M10.jpg,CAMR_SFKR_M10.jpg,else,camurum,,,,,,,,5897,2227,.jpg
355,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_MFVR_M08.jpg,CAMR_MFVR_M08.jpg,else,camurum,,,,,,,,6353,2199,.jpg
356,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_M08.jpg,CAMR_SFKR_M08.jpg,else,camurum,,,,,,,,6223,2415,.jpg
357,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F11.jpg,CAMR_SFKR_F11.jpg,else,camurum,,,,,,,,5755,2234,.jpg
358,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_M06.jpg,CAMR_SFKR_M06.jpg,else,camurum,,,,,,,,6573,2366,.jpg
359,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_M02.jpg,CAMR_SFKR_M02.jpg,else,camurum,,,,,,,,6387,2625,.jpg
360,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_M07.jpg,CAMR_SFKR_M07.jpg,else,camurum,,,,,,,,6381,2466,.jpg
361,/home/durrmeyer/Images/Poissons/JPEG Cropped/camurum/CAMR_SFKR_F09.jpg,CAMR_SFKR_F09.jpg,else,camurum,,,,,,,,6249,2569,.jpg
362,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_M04.jpg,SWNI_MYRC_M04.jpg,else,swaini,,,,,,,,6539,2256,.jpg
363,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M04.jpg,SWNI_SCRB_M04.jpg,else,swaini,,,,,,,,6475,2284,.jpg
364,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M07.jpg,SWNI_SCRB_M07.jpg,else,swaini,,,,,,,,6507,2365,.jpg
365,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M08.jpg,SWNI_SCRB_M08.jpg,else,swaini,,,,,,,,6053,2277,.jpg
366,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M02.jpg,SWNI_SCRB_M02.jpg,else,swaini,,,,,,,,6069,2265,.jpg
367,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_BGCH_M04.jpg,SWNI_BGCH_M04.jpg,else,swaini,,,,,,,,6200,2226,.jpg
368,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M06.jpg,SWNI_SCRB_M06.jpg,else,swaini,,,,,,,,6359,2148,.jpg
369,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_F04.jpg,SWNI_MYRC_F04.jpg,else,swaini,,,,,,,,6368,2179,.jpg
370,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_F02.jpg,SWNI_SCRB_F02.jpg,else,swaini,,,,,,,,6187,2060,.jpg
371,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M03.jpg,SWNI_SCRB_M03.jpg,else,swaini,,,,,,,,5892,1889,.jpg
372,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_M03.jpg,SWNI_MYRC_M03.jpg,else,swaini,,,,,,,,6518,2602,.jpg
373,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_F07.jpg,SWNI_SCRB_F07.jpg,else,swaini,,,,,,,,6311,2154,.jpg
374,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_M01.jpg,SWNI_MYRC_M01.jpg,else,swaini,,,,,,,,6535,2408,.jpg
375,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_M10.jpg,SWNI_MYRC_M10.jpg,else,swaini,,,,,,,,6378,2249,.jpg
376,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_F04.jpg,SWNI_SCRB_F04.jpg,else,swaini,,,,,,,,6512,1908,.jpg
377,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_F08.jpg,SWNI_SCRB_F08.jpg,else,swaini,,,,,,,,6386,2120,.jpg
378,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_F10.jpg,SWNI_SCRB_F10.jpg,else,swaini,,,,,,,,6232,2172,.jpg
379,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_F05.jpg,SWNI_MYRC_F05.jpg,else,swaini,,,,,,,,6179,2058,.jpg
380,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M05.jpg,SWNI_SCRB_M05.jpg,else,swaini,,,,,,,,6331,2482,.jpg
381,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_F01.jpg,SWNI_MYRC_F01.jpg,else,swaini,,,,,,,,6393,2228,.jpg
382,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_M09.jpg,SWNI_MYRC_M09.jpg,else,swaini,,,,,,,,6476,2269,.jpg
383,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_F09.jpg,SWNI_SCRB_F09.jpg,else,swaini,,,,,,,,6480,1847,.jpg
384,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M09.jpg,SWNI_SCRB_M09.jpg,else,swaini,,,,,,,,6388,2471,.jpg
385,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_BGCH_M03.jpg,SWNI_BGCH_M03.jpg,else,swaini,,,,,,,,6229,2048,.jpg
386,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_M07.jpg,SWNI_MYRC_M07.jpg,else,swaini,,,,,,,,6440,2212,.jpg
387,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_BGCH_M10.jpg,SWNI_BGCH_M10.jpg,else,swaini,,,,,,,,6402,2491,.jpg
388,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_M06.jpg,SWNI_MYRC_M06.jpg,else,swaini,,,,,,,,6426,2423,.jpg
389,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_BGCH_M07.jpg,SWNI_BGCH_M07.jpg,else,swaini,,,,,,,,5845,2141,.jpg
390,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_F01.jpg,SWNI_SCRB_F01.jpg,else,swaini,,,,,,,,6406,2166,.jpg
391,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_F02.jpg,SWNI_MYRC_F02.jpg,else,swaini,,,,,,,,6423,2582,.jpg
392,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_M08.jpg,SWNI_MYRC_M08.jpg,else,swaini,,,,,,,,6360,2065,.jpg
393,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_BGCH_M12.jpg,SWNI_BGCH_M12.jpg,else,swaini,,,,,,,,6476,2359,.jpg
394,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M01.jpg,SWNI_SCRB_M01.jpg,else,swaini,,,,,,,,6452,2458,.jpg
395,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_BGCH_M11.jpg,SWNI_BGCH_M11.jpg,else,swaini,,,,,,,,5930,2088,.jpg
396,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_F06.jpg,SWNI_SCRB_F06.jpg,else,swaini,,,,,,,,5745,2055,.jpg
397,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_BGCH_M06.jpg,SWNI_BGCH_M06.jpg,else,swaini,,,,,,,,6089,2249,.jpg
398,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_F03.jpg,SWNI_MYRC_F03.jpg,else,swaini,,,,,,,,6246,1923,.jpg
399,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_M02.jpg,SWNI_MYRC_M02.jpg,else,swaini,,,,,,,,6398,2561,.jpg
400,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_F11.jpg,SWNI_SCRB_F11.jpg,else,swaini,,,,,,,,6064,2210,.jpg
401,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M11.jpg,SWNI_SCRB_M11.jpg,else,swaini,,,,,,,,6551,2362,.jpg
402,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M10.jpg,SWNI_SCRB_M10.jpg,else,swaini,,,,,,,,6280,2318,.jpg
403,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_M12.jpg,SWNI_SCRB_M12.jpg,else,swaini,,,,,,,,6494,2573,.jpg
404,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_MYRC_M05.jpg,SWNI_MYRC_M05.jpg,else,swaini,,,,,,,,6310,2214,.jpg
405,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_F03.jpg,SWNI_SCRB_F03.jpg,else,swaini,,,,,,,,6483,2398,.jpg
406,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_BGCH_M02.jpg,SWNI_BGCH_M02.jpg,else,swaini,,,,,,,,6078,2046,.jpg
407,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_SCRB_F05.jpg,SWNI_SCRB_F05.jpg,else,swaini,,,,,,,,6414,2273,.jpg
408,/home/durrmeyer/Images/Poissons/JPEG Cropped/swaini/SWNI_BGCH_M08.jpg,SWNI_BGCH_M08.jpg,else,swaini,,,,,,,,6357,2380,.jpg
