,Image_path,filename,type,folder,habitat,color_control,tv_loss,layers,sex,fish_n,species,img_width,img_height,image_extension
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F03.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F03.tif,BLEN_BNCK_F03.tif,original fish,blennioides,,,,,F,03,blennioides,541,275,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F07.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F07.tif,BLEN_REDR_F07.tif,original fish,blennioides,,,,,F,07,blennioides,490,239,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M10.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M10.tif,BLEN_BNCK_M10.tif,original fish,blennioides,,,,,M,10,blennioides,565,286,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M09.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M09.tif,BLEN_BNCK_M09.tif,original fish,blennioides,,,,,M,09,blennioides,584,289,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M02.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M02.tif,BLEN_BNCK_M02.tif,original fish,blennioides,,,,,M,02,blennioides,521,282,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M08.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M08.tif,BLEN_REDR_M08.tif,original fish,blennioides,,,,,M,08,blennioides,583,280,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M02.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M02.tif,BLEN_REDR_M02.tif,original fish,blennioides,,,,,M,02,blennioides,525,271,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F01.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F01.tif,BLEN_REDR_F01.tif,original fish,blennioides,,,,,F,01,blennioides,566,279,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M11.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M11.tif,BLEN_BNCK_M11.tif,original fish,blennioides,,,,,M,11,blennioides,533,285,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F05.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F05.tif,BLEN_BNCK_F05.tif,original fish,blennioides,,,,,F,05,blennioides,569,270,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M01.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M01.tif,BLEN_REDR_M01.tif,original fish,blennioides,,,,,M,01,blennioides,560,300,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M04.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M04.tif,BLEN_REDR_M04.tif,original fish,blennioides,,,,,M,04,blennioides,595,295,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F03.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F03.tif,BLEN_REDR_F03.tif,original fish,blennioides,,,,,F,03,blennioides,482,227,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F12.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F12.tif,BLEN_REDR_F12.tif,original fish,blennioides,,,,,F,12,blennioides,578,274,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M07.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M07.tif,BLEN_REDR_M07.tif,original fish,blennioides,,,,,M,07,blennioides,510,262,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F07.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F07.tif,BLEN_BNCK_F07.tif,original fish,blennioides,,,,,F,07,blennioides,546,266,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F08.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F08.tif,BLEN_BNCK_F08.tif,original fish,blennioides,,,,,F,08,blennioides,536,266,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F11.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F11.tif,BLEN_BNCK_F11.tif,original fish,blennioides,,,,,F,11,blennioides,528,272,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M03.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M03.tif,BLEN_REDR_M03.tif,original fish,blennioides,,,,,M,03,blennioides,509,268,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F05.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F05.tif,BLEN_REDR_F05.tif,original fish,blennioides,,,,,F,05,blennioides,476,213,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M05.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M05.tif,BLEN_REDR_M05.tif,original fish,blennioides,,,,,M,05,blennioides,546,250,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M08.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M08.tif,BLEN_JDCK_M08.tif,original fish,blennioides,,,,,M,08,blennioides,548,317,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M07.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M07.tif,BLEN_BNCK_M07.tif,original fish,blennioides,,,,,M,07,blennioides,543,287,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F07.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F07.tif,BLEN_JDCK_F07.tif,original fish,blennioides,,,,,F,07,blennioides,506,228,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M08.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M08.tif,BLEN_BNCK_M08.tif,original fish,blennioides,,,,,M,08,blennioides,524,261,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F04.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F04.tif,BLEN_REDR_F04.tif,original fish,blennioides,,,,,F,04,blennioides,477,232,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M01.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M01.tif,BLEN_BNCK_M01.tif,original fish,blennioides,,,,,M,01,blennioides,537,310,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F09.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F09.tif,BLEN_BNCK_F09.tif,original fish,blennioides,,,,,F,09,blennioides,530,269,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M07.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M07.tif,BLEN_JDCK_M07.tif,original fish,blennioides,,,,,M,07,blennioides,566,281,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M04.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M04.tif,BLEN_JDCK_M04.tif,original fish,blennioides,,,,,M,04,blennioides,643,280,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F02.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F02.tif,BLEN_JDCK_F02.tif,original fish,blennioides,,,,,F,02,blennioides,553,250,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F02.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F02.tif,BLEN_REDR_F02.tif,original fish,blennioides,,,,,F,02,blennioides,572,241,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M03.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M03.tif,BLEN_JDCK_M03.tif,original fish,blennioides,,,,,M,03,blennioides,586,297,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M05.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M05.tif,BLEN_BNCK_M05.tif,original fish,blennioides,,,,,M,05,blennioides,550,287,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M06.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_M06.tif,BLEN_REDR_M06.tif,original fish,blennioides,,,,,M,06,blennioides,553,265,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F12.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F12.tif,BLEN_BNCK_F12.tif,original fish,blennioides,,,,,F,12,blennioides,522,252,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M06.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M06.tif,BLEN_JDCK_M06.tif,original fish,blennioides,,,,,M,06,blennioides,568,253,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M05.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M05.tif,BLEN_JDCK_M05.tif,original fish,blennioides,,,,,M,05,blennioides,566,275,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F03.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F03.tif,BLEN_JDCK_F03.tif,original fish,blennioides,,,,,F,03,blennioides,550,224,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M04.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M04.tif,BLEN_BNCK_M04.tif,original fish,blennioides,,,,,M,04,blennioides,558,286,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M02.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M02.tif,BLEN_JDCK_M02.tif,original fish,blennioides,,,,,M,02,blennioides,550,283,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F10.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F10.tif,BLEN_REDR_F10.tif,original fish,blennioides,,,,,F,10,blennioides,564,287,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F04.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F04.tif,BLEN_BNCK_F04.tif,original fish,blennioides,,,,,F,04,blennioides,517,267,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F04.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F04.tif,BLEN_JDCK_F04.tif,original fish,blennioides,,,,,F,04,blennioides,554,231,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F08.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F08.tif,BLEN_REDR_F08.tif,original fish,blennioides,,,,,F,08,blennioides,520,277,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F02.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F02.tif,BLEN_BNCK_F02.tif,original fish,blennioides,,,,,F,02,blennioides,542,250,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M01.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M01.tif,SWNI_SCRB_M01.tif,original fish,swaini,,,,,M,01,swaini,499,295,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_F04.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_F04.tif,SWNI_MYRC_F04.tif,original fish,swaini,,,,,F,04,swaini,487,275,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M11.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M11.tif,SWNI_MYRC_M11.tif,original fish,swaini,,,,,M,11,swaini,493,301,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F01.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F01.tif,SWNI_SCRB_F01.tif,original fish,swaini,,,,,F,01,swaini,437,277,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F04.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F04.tif,SWNI_BGCH_F04.tif,original fish,swaini,,,,,F,04,swaini,467,260,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M12.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M12.tif,SWNI_SCRB_M12.tif,original fish,swaini,,,,,M,12,swaini,480,280,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M04.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M04.tif,SWNI_MYRC_M04.tif,original fish,swaini,,,,,M,04,swaini,475,304,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M08.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M08.tif,SWNI_SCRB_M08.tif,original fish,swaini,,,,,M,08,swaini,439,292,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M04.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M04.tif,SWNI_SCRB_M04.tif,original fish,swaini,,,,,M,04,swaini,474,299,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F08.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F08.tif,SWNI_SCRB_F08.tif,original fish,swaini,,,,,F,08,swaini,456,269,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M05.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M05.tif,SWNI_SCRB_M05.tif,original fish,swaini,,,,,M,05,swaini,500,285,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M06.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M06.tif,SWNI_BGCH_M06.tif,original fish,swaini,,,,,M,06,swaini,352,278,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M08.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M08.tif,SWNI_MYRC_M08.tif,original fish,swaini,,,,,M,08,swaini,484,288,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_F03.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_F03.tif,SWNI_MYRC_F03.tif,original fish,swaini,,,,,F,03,swaini,449,276,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F10.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F10.tif,SWNI_SCRB_F10.tif,original fish,swaini,,,,,F,10,swaini,431,242,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M11.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M11.tif,SWNI_BGCH_M11.tif,original fish,swaini,,,,,M,11,swaini,447,251,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F04.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F04.tif,SWNI_SCRB_F04.tif,original fish,swaini,,,,,F,04,swaini,461,283,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M10.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M10.tif,SWNI_SCRB_M10.tif,original fish,swaini,,,,,M,10,swaini,481,270,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M07.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M07.tif,SWNI_SCRB_M07.tif,original fish,swaini,,,,,M,07,swaini,494,310,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M10.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M10.tif,SWNI_MYRC_M10.tif,original fish,swaini,,,,,M,10,swaini,440,302,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M09.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M09.tif,SWNI_MYRC_M09.tif,original fish,swaini,,,,,M,09,swaini,514,292,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M02.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M02.tif,SWNI_SCRB_M02.tif,original fish,swaini,,,,,M,02,swaini,463,289,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_F02.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_F02.tif,SWNI_MYRC_F02.tif,original fish,swaini,,,,,F,02,swaini,459,267,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M02.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M02.tif,SWNI_BGCH_M02.tif,original fish,swaini,,,,,M,02,swaini,457,272,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M05.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M05.tif,SWNI_MYRC_M05.tif,original fish,swaini,,,,,M,05,swaini,488,278,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F03.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F03.tif,SWNI_BGCH_F03.tif,original fish,swaini,,,,,F,03,swaini,405,251,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F02.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F02.tif,SWNI_SCRB_F02.tif,original fish,swaini,,,,,F,02,swaini,452,248,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F11.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F11.tif,SWNI_SCRB_F11.tif,original fish,swaini,,,,,F,11,swaini,395,249,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F09.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F09.tif,SWNI_BGCH_F09.tif,original fish,swaini,,,,,F,09,swaini,460,284,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F08.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F08.tif,SWNI_BGCH_F08.tif,original fish,swaini,,,,,F,08,swaini,450,258,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M09.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M09.tif,SWNI_SCRB_M09.tif,original fish,swaini,,,,,M,09,swaini,489,273,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F06.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F06.tif,SWNI_SCRB_F06.tif,original fish,swaini,,,,,F,06,swaini,396,239,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F10.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F10.tif,SWNI_BGCH_F10.tif,original fish,swaini,,,,,F,10,swaini,401,287,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F02.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F02.tif,SWNI_BGCH_F02.tif,original fish,swaini,,,,,F,02,swaini,496,261,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F09.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F09.tif,SWNI_SCRB_F09.tif,original fish,swaini,,,,,F,09,swaini,431,255,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M08.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M08.tif,SWNI_BGCH_M08.tif,original fish,swaini,,,,,M,08,swaini,479,307,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M04.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M04.tif,SWNI_BGCH_M04.tif,original fish,swaini,,,,,M,04,swaini,438,292,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F07.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F07.tif,SWNI_BGCH_F07.tif,original fish,swaini,,,,,F,07,swaini,497,282,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M12.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M12.tif,SWNI_BGCH_M12.tif,original fish,swaini,,,,,M,12,swaini,425,289,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F05.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F05.tif,SWNI_BGCH_F05.tif,original fish,swaini,,,,,F,05,swaini,443,269,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M07.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M07.tif,SWNI_BGCH_M07.tif,original fish,swaini,,,,,M,07,swaini,450,271,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M03.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M03.tif,SWNI_BGCH_M03.tif,original fish,swaini,,,,,M,03,swaini,505,278,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M01.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M01.tif,SWNI_MYRC_M01.tif,original fish,swaini,,,,,M,01,swaini,526,330,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_F01.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_F01.tif,SWNI_MYRC_F01.tif,original fish,swaini,,,,,F,01,swaini,461,285,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F03.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F03.tif,SWNI_SCRB_F03.tif,original fish,swaini,,,,,F,03,swaini,520,292,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M07.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M07.tif,SWNI_MYRC_M07.tif,original fish,swaini,,,,,M,07,swaini,486,292,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M03.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M03.tif,SWNI_SCRB_M03.tif,original fish,swaini,,,,,M,03,swaini,387,254,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F05.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F05.tif,SWNI_SCRB_F05.tif,original fish,swaini,,,,,F,05,swaini,467,273,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M03.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M03.tif,SWNI_MYRC_M03.tif,original fish,swaini,,,,,M,03,swaini,502,327,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F01.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F01.tif,SWNI_BGCH_F01.tif,original fish,swaini,,,,,F,01,swaini,548,261,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M09.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M09.tif,SWNI_BGCH_M09.tif,original fish,swaini,,,,,M,09,swaini,442,273,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F07.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_F07.tif,SWNI_SCRB_F07.tif,original fish,swaini,,,,,F,07,swaini,436,243,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M06.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M06.tif,SWNI_MYRC_M06.tif,original fish,swaini,,,,,M,06,swaini,442,313,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_F05.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_F05.tif,SWNI_MYRC_F05.tif,original fish,swaini,,,,,F,05,swaini,429,271,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M02.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_MYRC_M02.tif,SWNI_MYRC_M02.tif,original fish,swaini,,,,,M,02,swaini,510,286,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M01.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M01.tif,SWNI_BGCH_M01.tif,original fish,swaini,,,,,M,01,swaini,523,289,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M11.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M11.tif,SWNI_SCRB_M11.tif,original fish,swaini,,,,,M,11,swaini,480,287,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M05.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M05.tif,SWNI_BGCH_M05.tif,original fish,swaini,,,,,M,05,swaini,460,262,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M10.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_M10.tif,SWNI_BGCH_M10.tif,original fish,swaini,,,,,M,10,swaini,449,299,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M06.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_SCRB_M06.tif,SWNI_SCRB_M06.tif,original fish,swaini,,,,,M,06,swaini,487,291,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F11.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F11.tif,SWNI_BGCH_F11.tif,original fish,swaini,,,,,F,11,swaini,457,244,.tif
/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F06.tif,/home/durrmeyer/Images/Crops/swaini/SWNI_BGCH_F06.tif,SWNI_BGCH_F06.tif,original fish,swaini,,,,,F,06,swaini,464,263,.tif
/home/durrmeyer/Images/Crops/gracile/GRAC_EMBR_F01.tif,/home/durrmeyer/Images/Crops/gracile/GRAC_EMBR_F01.tif,GRAC_EMBR_F01.tif,original fish,gracile,,,,,F,01,gracile,406,220,.tif
/home/durrmeyer/Images/Crops/gracile/GRAC_BRCK_M01.tif,/home/durrmeyer/Images/Crops/gracile/GRAC_BRCK_M01.tif,GRAC_BRCK_M01.tif,original fish,gracile,,,,,M,01,gracile,513,257,.tif
/home/durrmeyer/Images/Crops/gracile/GRAC_BRCK_F03.tif,/home/durrmeyer/Images/Crops/gracile/GRAC_BRCK_F03.tif,GRAC_BRCK_F03.tif,original fish,gracile,,,,,F,03,gracile,414,246,.tif
/home/durrmeyer/Images/Crops/gracile/GRAC_EMBR_M10.tif,/home/durrmeyer/Images/Crops/gracile/GRAC_EMBR_M10.tif,GRAC_EMBR_M10.tif,original fish,gracile,,,,,M,10,gracile,382,238,.tif
/home/durrmeyer/Images/Crops/gracile/GRAC_EMBR_M03.tif,/home/durrmeyer/Images/Crops/gracile/GRAC_EMBR_M03.tif,GRAC_EMBR_M03.tif,original fish,gracile,,,,,M,03,gracile,376,261,.tif
/home/durrmeyer/Images/Crops/gracile/GRAC_UNKN_M03.tif,/home/durrmeyer/Images/Crops/gracile/GRAC_UNKN_M03.tif,GRAC_UNKN_M03.tif,original fish,gracile,,,,,M,03,gracile,438,268,.tif
/home/durrmeyer/Images/Crops/gracile/GRAC_BRCK_M03.tif,/home/durrmeyer/Images/Crops/gracile/GRAC_BRCK_M03.tif,GRAC_BRCK_M03.tif,original fish,gracile,,,,,M,03,gracile,440,281,.tif
/home/durrmeyer/Images/Crops/gracile/GRAC_EMBR_F07.tif,/home/durrmeyer/Images/Crops/gracile/GRAC_EMBR_F07.tif,GRAC_EMBR_F07.tif,original fish,gracile,,,,,F,07,gracile,430,212,.tif
/home/durrmeyer/Images/Crops/gracile/GRAC_UNKN_F03.tif,/home/durrmeyer/Images/Crops/gracile/GRAC_UNKN_F03.tif,GRAC_UNKN_F03.tif,original fish,gracile,,,,,F,03,gracile,450,253,.tif
